usps,geoid,ansicode,county,aland,awater,aland_sqmi,awater_sqmi,intptlat,intptlong,county_name,county_suffix
tn,0047155,1639789,sevier county,1534597677,13491710,592.512,5.209,35.801809999999996,-83.51569599999999,sevier,county
tn,0047157,1639790,shelby county,1976691250,56497880,763.205,21.814,35.183794,-89.895397,shelby,county
tn,0047159,1639791,smith county,814004483,28706397,314.289,11.084000000000001,36.25565,-85.94207800000001,smith,county
tn,0047161,1639792,stewart county,1189665080,87232252,459.332,33.681,36.511756,-87.851548,stewart,county
tn,0047163,1639793,sullivan county,1070725155,42209128,413.409,16.297,36.510213,-82.299396,sullivan,county
tn,0047165,1639794,sumner county,1371029843,35892211,529.3580000000001,13.857999999999999,36.473442999999996,-86.45979799999999,sumner,county
tn,0047167,1639795,tipton county,1187267307,38609155,458.406,14.907,35.500259,-89.766803,tipton,county
tn,0047169,1648581,trousdale county,295758951,6345332,114.193,2.45,36.393029999999996,-86.15669100000001,trousdale,county
tn,0047171,1648582,unicoi county,482165198,850687,186.165,0.32799999999999996,36.100215999999996,-82.418265,unicoi,county
tn,0047173,1648583,union county,578990147,61092970,223.549,23.588,36.28414,-83.836088,union,county
tn,0047175,1648584,van buren county,708142409,2893455,273.415,1.117,35.699234000000004,-85.458409,van buren,county
tn,0047177,1639796,warren county,1120635721,3508317,432.68,1.355,35.67825,-85.777343,warren,county
tn,0047179,1639797,washington county,845537323,8635253,326.464,3.3339999999999996,36.295665,-82.495037,washington,county
tn,0047181,1639798,wayne county,1901321579,4023416,734.1039999999999,1.5530000000000002,35.242886,-87.81985,wayne,county
tn,0047183,1639799,weakley county,1503105581,3709360,580.352,1.432,36.303385999999996,-88.720803,weakley,county
tn,0047185,1639800,white county,975592264,7113326,376.67800000000005,2.7460000000000004,35.927062,-85.455766,white,county
tn,0047187,1639801,williamson county,1508936158,3012729,582.604,1.163,35.894845000000004,-86.897886,williamson,county
tn,0047189,1639802,wilson county,1479049789,32005861,571.064,12.357999999999999,36.148476,-86.29021,wilson,county
tx,0048001,1383786,anderson county,2752130249,39879731,1062.603,15.398,31.841261,-95.661726,anderson,county
tx,0048003,1383787,andrews county,3886769981,957039,1500.69,0.37,32.312258,-102.640206,andrews,county
tx,0048005,1383788,angelina county,2066240115,173369515,797.78,66.938,31.251951000000002,-94.611056,angelina,county
tx,0048007,1383789,aransas county,652895392,714592744,252.084,275.906,28.104225,-96.977983,aransas,county
tx,0048009,1383790,archer county,2339055476,57765516,903.1139999999999,22.303,33.616305,-98.687267,archer,county
tx,0048011,1383791,armstrong county,2354581791,12219600,909.1089999999999,4.718,34.964179,-101.356636,armstrong,county
tx,0048013,1383792,atascosa county,3158592885,4995706,1219.54,1.929,28.891396999999998,-98.535381,atascosa,county
tx,0048015,1383793,austin county,1674400646,25610780,646.49,9.888,29.891901,-96.27017,austin,county
tx,0048017,1383794,bailey county,2141566434,1771772,826.863,0.684,34.067521,-102.830345,bailey,county
tx,0048019,1383795,bandera county,2048649404,17288358,790.988,6.675,29.756389000000002,-99.248285,bandera,county
tx,0048021,1383796,bastrop county,2300343758,19109823,888.168,7.377999999999999,30.100771,-97.310643,bastrop,county
tx,0048023,1383797,baylor county,2246765495,86991860,867.4810000000001,33.588,33.618921,-99.207848,baylor,county
tx,0048025,1383798,bee county,2279809447,246409,880.2389999999999,0.095,28.416077,-97.742586,bee,county
tx,0048027,1383799,bell county,2722149942,95333454,1051.028,36.808,31.042303000000004,-97.481374,bell,county
tx,0048029,1383800,bexar county,3211275984,41946755,1239.881,16.195999999999998,29.448671,-98.520147,bexar,county
tx,0048031,1383801,blanco county,1836947988,10818336,709.25,4.177,30.266455999999998,-98.39921700000001,blanco,county
tx,0048033,1383802,borden county,2324365441,22297627,897.443,8.609,32.73859,-101.439199,borden,county
tx,0048035,1383803,bosque county,2545904290,50670023,982.9789999999999,19.564,31.900819,-97.637641,bosque,county
tx,0048037,1383804,bowie county,2292153890,98319882,885.0060000000001,37.961999999999996,33.446062,-94.422393,bowie,county
tx,0048039,1383805,brazoria county,3516508364,649748089,1357.7320000000002,250.86900000000003,29.167817,-95.434647,brazoria,county
tx,0048041,1383806,brazos county,1516522678,14769271,585.533,5.702000000000001,30.656716999999997,-96.302392,brazos,county
tx,0048043,1383807,brewster county,16015915648,22063636,6183.78,8.519,29.808996999999998,-103.25245799999999,brewster,county
tx,0048045,1383808,briscoe county,2330991166,4068667,900.0010000000001,1.571,34.525172,-101.205893,briscoe,county
tx,0048047,1383809,brooks county,2443273798,741627,943.3530000000001,0.28600000000000003,27.034994,-98.215276,brooks,county
tx,0048049,1383810,brown county,2446081954,32417676,944.438,12.517000000000001,31.764103000000002,-98.99847,brown,county
tx,0048051,1383811,burleson county,1706884940,46050282,659.0319999999999,17.78,30.493487,-96.622091,burleson,county
tx,0048053,1383812,burnet county,2575116256,69940832,994.258,27.004,30.78963,-98.201187,burnet,county
tx,0048055,1383813,caldwell county,1412148358,4969087,545.234,1.919,29.832399,-97.628141,caldwell,county
tx,0048057,1383814,calhoun county,1312707157,1361903489,506.839,525.8340000000001,28.441719,-96.579574,calhoun,county
tx,0048059,1383815,callahan county,2329363181,4898780,899.372,1.891,32.29315,-99.372249,callahan,county
tx,0048061,1383816,cameron county,2307835357,998174223,891.06,385.397,26.102923,-97.47895799999999,cameron,county
tx,0048063,1383817,camp county,507188399,19183333,195.827,7.407,32.974581,-94.979085,camp,county
tx,0048065,1383818,carson county,2383359714,10064086,920.22,3.886,35.405496,-101.355356,carson,county
tx,0048067,1383819,cass county,2426723565,60499733,936.9630000000001,23.359,33.083698,-94.357579,cass,county
tx,0048069,1383820,castro county,2316573410,12584398,894.434,4.859,34.533621000000004,-102.258786,castro,county
tx,0048071,1383821,chambers county,1546604863,709763998,597.148,274.041,29.696374,-94.669445,chambers,county
tx,0048073,1383822,cherokee county,2727190277,23872811,1052.974,9.217,31.843871999999998,-95.156345,cherokee,county
tx,0048075,1383823,childress county,1803680240,44835067,696.405,17.311,34.529337,-100.208336,childress,county
tx,0048077,1383824,clay county,2819780757,72591173,1088.723,28.028000000000002,33.785903999999995,-98.212917,clay,county
tx,0048079,1383825,cochran county,2007614625,229068,775.1439999999999,0.08800000000000001,33.60844,-102.830449,cochran,county
tx,0048081,1383826,coke county,2360705418,42789288,911.4730000000001,16.521,31.877105,-100.63523599999999,coke,county
tx,0048083,1383827,coleman county,3268424388,50472208,1261.9460000000001,19.487000000000002,31.914205,-99.346622,coleman,county
tx,0048085,1383828,collin county,2178873794,116137249,841.268,44.841,33.194736999999996,-96.579707,collin,county
tx,0048087,1383829,collingsworth county,2378750624,2279193,918.441,0.88,34.963358,-100.27213499999999,collingsworth,county
tx,0048089,1383830,colorado county,2487152099,34682218,960.295,13.390999999999998,29.596296000000002,-96.508935,colorado,county
tx,0048091,1383831,comal county,1449044656,39882603,559.479,15.399000000000001,29.806294,-98.26046099999999,comal,county
tx,0048093,1383832,comanche county,2428770634,25718000,937.7539999999999,9.93,31.951645000000003,-98.549617,comanche,county
tx,0048095,1383833,concho county,2548139848,25740029,983.842,9.937999999999999,31.318865000000002,-99.863648,concho,county
tx,0048097,1383834,cooke county,2265616179,61333858,874.7589999999999,23.680999999999997,33.639196000000005,-97.21034300000001,cooke,county
tx,0048099,1383835,coryell county,2725136378,11847519,1052.181,4.574,31.391177000000003,-97.798022,coryell,county
tx,0048101,1383836,cottle county,2332448562,2723996,900.563,1.052,34.091906,-100.276442,cottle,county
tx,0048103,1383837,crane county,2033318914,1695904,785.069,0.655,31.422796,-102.487774,crane,county
tx,0048105,1383838,crockett county,7270834102,53329,2807.285,0.021,30.717532000000002,-101.404211,crockett,county
tx,0048107,1383839,crosby county,2331504894,3873555,900.199,1.496,33.609144,-101.29871,crosby,county
tx,0048109,1383840,culberson county,9875068436,556176,3812.785,0.215,31.445908000000003,-104.526945,culberson,county
tx,0048111,1383841,dallam county,3893418620,5182888,1503.257,2.001,36.28637,-102.59402,dallam,county
tx,0048113,1383842,dallas county,2260316403,92982988,872.7130000000001,35.900999999999996,32.766987,-96.778424,dallas,county
tx,0048115,1383843,dawson county,2331781566,4720705,900.306,1.8230000000000002,32.741934,-101.947322,dawson,county
tx,0048117,1383845,deaf smith county,3876867125,3926564,1496.8670000000002,1.516,34.940765999999996,-102.607564,deaf smith,county
tx,0048119,1383846,delta county,665174293,54665989,256.825,21.107,33.385933,-95.67335,delta,county
tx,0048121,1383847,denton county,2275263691,192824021,878.4839999999999,74.45,33.205132,-97.12114,denton,county
tx,0048123,1383844,dewitt county,2354237548,3919938,908.9760000000001,1.5130000000000001,29.082346,-97.361654,dewitt,county
tx,0048125,1383848,dickens county,2335454714,9057730,901.7239999999999,3.497,33.615363,-100.787617,dickens,county
tx,0048127,1383849,dimmit county,3441794565,14576509,1328.884,5.627999999999999,28.423587,-99.76587099999999,dimmit,county
tx,0048129,1383850,donley county,2400623376,15954004,926.8860000000001,6.16,34.955036,-100.815846,donley,county
tx,0048131,1383851,duval county,4645082968,5478267,1793.477,2.115,27.681123,-98.497393,duval,county
tx,0048133,1383852,eastland county,2399587729,14047794,926.4860000000001,5.4239999999999995,32.324645000000004,-98.83655999999999,eastland,county
tx,0048135,1383853,ector county,2325094713,10597931,897.7239999999999,4.092,31.865301000000002,-102.542507,ector,county
tx,0048137,1383854,edwards county,5485227753,5199754,2117.8579999999997,2.008,29.985877000000002,-100.307373,edwards,county
tx,0048139,1383856,ellis county,2423336011,41679038,935.655,16.092,32.346878000000004,-96.79694,ellis,county
tx,0048141,1383855,el paso county,2623194033,5541852,1012.821,2.14,31.766403000000004,-106.24139,el paso,county
tx,0048143,1383857,erath county,2805141498,17445007,1083.0710000000001,6.736000000000001,32.238136,-98.22237700000001,erath,county
tx,0048145,1383858,falls county,1982592813,21645985,765.4830000000001,8.357999999999999,31.251929999999998,-96.934127,falls,county
tx,0048147,1383859,fannin county,2307244943,20853011,890.832,8.051,33.591161,-96.104988,fannin,county
tx,0048149,1383860,fayette county,2460509643,25381859,950.008,9.8,29.877886,-96.921231,fayette,county
tx,0048151,1383861,fisher county,2328246152,7283888,898.941,2.812,32.740473,-100.40312,fisher,county
tx,0048153,1383862,floyd county,2569637294,983737,992.143,0.38,34.07373,-101.303274,floyd,county
tx,0048155,1383863,foard county,1824378195,8514737,704.3960000000001,3.2880000000000003,33.963306,-99.816828,foard,county
tx,0048157,1383864,fort bend county,2232018643,61002066,861.7869999999999,23.553,29.526602,-95.771015,fort bend,county
tx,0048159,1383865,franklin county,736570298,26874745,284.39099999999996,10.376,33.175846,-95.219066,franklin,county
tx,0048161,1383866,freestone county,2273333042,36915816,877.7389999999999,14.253,31.701259999999998,-96.144487,freestone,county
tx,0048163,1383867,frio county,2935753045,2193631,1133.501,0.847,28.869334000000002,-99.108788,frio,county
tx,0048165,1383868,gaines county,3891129663,1262946,1502.374,0.488,32.743942,-102.631561,gaines,county
tx,0048167,1383869,galveston county,981395209,1281720062,378.91900000000004,494.875,29.228365999999998,-94.895426,galveston,county
tx,0048169,1383870,garza county,2313930631,7215511,893.414,2.786,33.183792,-101.30113399999999,garza,county
tx,0048171,1383871,gillespie county,2740756206,8982781,1058.212,3.468,30.325088,-98.941851,gillespie,county
tx,0048173,1383872,glasscock county,2331552812,2245298,900.2180000000001,0.867,31.868006,-101.52149399999999,glasscock,county
tx,0048175,1383873,goliad county,2206695417,19049508,852.01,7.355,28.6607,-97.430415,goliad,county
tx,0048177,1383874,gonzales county,2762705150,8204141,1066.6860000000001,3.168,29.461917,-97.491861,gonzales,county
tx,0048179,1383875,gray county,2398261555,8700793,925.9739999999999,3.359,35.402542,-100.812374,gray,county
tx,0048181,1383876,grayson county,2415989281,120124550,932.819,46.38,33.624532,-96.675738,grayson,county
tx,0048183,1383877,gregg county,708031522,6226934,273.373,2.404,32.486397,-94.816276,gregg,county
tx,0048185,1383878,grimes county,2039539373,36603845,787.471,14.133,30.543231,-95.98808199999999,grimes,county
tx,0048187,1383879,guadalupe county,1842194023,9105935,711.275,3.516,29.583532,-97.946771,guadalupe,county
tx,0048189,1383880,hale county,2602115660,246678,1004.683,0.095,34.068436,-101.822888,hale,county
tx,0048191,1383881,hall county,2288233522,53366393,883.492,20.605,34.453189,-100.57634300000001,hall,county
tx,0048193,1383882,hamilton county,2165008461,1238628,835.914,0.478,31.707334000000003,-98.111827,hamilton,county
tx,0048195,1383883,hansford county,2382296528,1548341,919.81,0.598,36.272847,-101.35693,hansford,county
tx,0048197,1383884,hardeman county,1800337387,4548860,695.1139999999999,1.756,34.289904,-99.74569699999999,hardeman,county
tx,0048199,1383885,hardin county,2306604046,18046233,890.585,6.968,30.329648,-94.393178,hardin,county
tx,0048201,1383886,harris county,4413768182,189887116,1704.165,73.316,29.857273,-95.39303699999999,harris,county
tx,0048203,1383887,harrison county,2330820963,40969626,899.935,15.818,32.547990999999996,-94.374434,harrison,county
tx,0048205,1383888,hartley county,3786647727,3024077,1462.033,1.168,35.840244,-102.610047,hartley,county
tx,0048207,1383889,haskell county,2339103745,18465208,903.133,7.129,33.175965000000005,-99.730773,haskell,county
tx,0048209,1383890,hays county,1755978828,5037783,677.987,1.945,30.061225,-98.029267,hays,county
tx,0048211,1383891,hemphill county,2347272205,15205579,906.2869999999999,5.871,35.815956,-100.27920999999999,hemphill,county
tx,0048213,1383892,henderson county,2262941841,193237933,873.727,74.61,32.211633,-95.853418,henderson,county
tx,0048215,1383893,hidalgo county,4068605714,31106755,1570.898,12.01,26.396384,-98.18099000000001,hidalgo,county
tx,0048217,1383894,hill county,2483455132,69547418,958.867,26.851999999999997,31.982681,-97.130668,hill,county
tx,0048219,1383895,hockley county,2352723869,446119,908.3919999999999,0.172,33.605932,-102.343398,hockley,county
tx,0048221,1383896,hood county,1089485222,41921585,420.653,16.186,32.430149,-97.831677,hood,county
tx,0048223,1383897,hopkins county,1987018485,66250918,767.192,25.58,33.148959000000005,-95.56519399999999,hopkins,county
tx,0048225,1383898,houston county,3188287908,14426317,1231.005,5.57,31.323036,-95.4216,houston,county
tx,0048227,1383899,howard county,2333038504,8841705,900.791,3.4139999999999997,32.303471,-101.438772,howard,county
tx,0048229,1383900,hudspeth county,11838352062,2191006,4570.813,0.846,31.450868,-105.377549,hudspeth,county
tx,0048231,1383901,hunt county,2176415377,108013745,840.319,41.70399999999999,33.123292,-96.084202,hunt,county
tx,0048233,1383902,hutchinson county,2298404018,19511582,887.419,7.5329999999999995,35.837047,-101.362746,hutchinson,county
tx,0048235,1383903,irion county,2723486074,176317,1051.5439999999999,0.068,31.303424,-100.98130400000001,irion,county
tx,0048237,1383904,jack county,2358603736,24512198,910.6619999999999,9.464,33.232093,-98.171609,jack,county
tx,0048239,1383905,jackson county,2148246925,71039573,829.443,27.429000000000002,28.959802000000003,-96.58908000000001,jackson,county
tx,0048241,1383906,jasper county,2431621516,79883686,938.8539999999999,30.843000000000004,30.752932,-94.02229399999999,jasper,county
tx,0048243,1383907,jeff davis county,5865089468,206206,2264.524,0.08,30.621957000000002,-104.191304,jeff davis,county
tx,0048245,1383908,jefferson county,2269596798,612149048,876.296,236.352,29.854,-94.149331,jefferson,county
tx,0048247,1383909,jim hogg county,2942597225,92565,1136.143,0.036000000000000004,27.041211999999998,-98.700127,jim hogg,county
tx,0048249,1383910,jim wells county,2240777929,8739520,865.169,3.3739999999999997,27.733515999999998,-98.090814,jim wells,county
tx,0048251,1383911,johnson county,1877184502,25041334,724.785,9.669,32.379821,-97.364959,johnson,county
tx,0048253,1383912,jones county,2404946440,22227355,928.555,8.582,32.743709,-99.87443,jones,county
tx,0048255,1383913,karnes county,1936189540,15490408,747.567,5.981,28.908996000000002,-97.852205,karnes,county
tx,0048257,1383914,kaufman county,2022005133,69825458,780.701,26.96,32.598944,-96.28837800000001,kaufman,county
tx,0048259,1383915,kendall county,1715732933,1496797,662.448,0.578,29.943525,-98.70926899999999,kendall,county
tx,0048261,1383916,kenedy county,3777420278,1262171536,1458.47,487.327,26.890213,-97.591143,kenedy,county
tx,0048263,1383917,kent county,2337522503,1065234,902.523,0.41100000000000003,33.184779999999996,-100.76971999999999,kent,county
tx,0048265,1383918,kerr county,2857583488,10247290,1103.319,3.957,30.059953000000004,-99.353339,kerr,county
tx,0048267,1383919,kimble county,3240117627,493612,1251.016,0.191,30.479471999999998,-99.74639599999999,kimble,county
tx,0048269,1383920,king county,2359146844,6398046,910.872,2.47,33.614268,-100.245345,king,county
tx,0048271,1383921,kinney county,3522534691,13124947,1360.058,5.0680000000000005,29.347085999999997,-100.4177,kinney,county
tx,0048273,1383922,kleberg county,2282585635,541039916,881.311,208.89700000000002,27.438734999999998,-97.66062,kleberg,county
tx,0048275,1383923,knox county,2203098321,12577618,850.6210000000001,4.856,33.616657000000004,-99.747112,knox,county
tx,0048277,1383925,lamar county,2349622248,67103114,907.194,25.909000000000002,33.667263,-95.570348,lamar,county
tx,0048279,1383926,lamb county,2631897571,3973764,1016.181,1.534,34.068861,-102.34801800000001,lamb,county
tx,0048281,1383927,lampasas county,1846249229,2833428,712.841,1.094,31.196731,-98.240889,lampasas,county
tx,0048283,1383924,la salle county,3850512384,19537514,1486.691,7.542999999999999,28.351097999999997,-99.096774,la salle,county
tx,0048285,1383928,lavaca county,2511535317,1882216,969.709,0.727,29.382578000000002,-96.923633,lavaca,county
tx,0048287,1383929,lee county,1629156479,13155064,629.021,5.079,30.321105,-96.976365,lee,county
tx,0048289,1383930,leon county,2779463157,19328347,1073.157,7.462999999999999,31.300493,-95.995622,leon,county
tx,0048291,1383931,liberty county,3000361037,46356339,1158.4460000000001,17.898,30.158451,-94.844078,liberty,county
tx,0048293,1383932,limestone county,2344685581,72197698,905.288,27.875999999999998,31.547543,-96.593623,limestone,county
tx,0048295,1383933,lipscomb county,2414327233,298741,932.177,0.115,36.2802,-100.272683,lipscomb,county
tx,0048297,1383934,live oak county,2692796849,101483782,1039.695,39.183,28.351535,-98.126961,live oak,county
tx,0048299,1383935,llano county,2419183859,82373098,934.052,31.804000000000002,30.707584000000004,-98.68469,llano,county
tx,0048301,1383936,loving county,1732508079,20151773,668.925,7.781000000000001,31.844935999999997,-103.561229,loving,county
tx,0048303,1383937,lubbock county,2319591805,13210576,895.5989999999999,5.101,33.611469,-101.81994399999999,lubbock,county
tx,0048305,1383938,lynn county,2309924845,4169719,891.867,1.61,33.178412,-101.818493,lynn,county
tx,0048307,1383945,mcculloch county,2759887288,20284678,1065.598,7.832000000000001,31.205477000000002,-99.35985600000001,mcculloch,county
tx,0048309,1383946,mclennan county,2686101855,59883846,1037.11,23.121,31.549493,-97.201472,mclennan,county
tx,0048311,1383947,mcmullen county,2952084780,43985849,1139.806,16.983,28.384921999999996,-98.57885300000001,mcmullen,county
tx,0048313,1383939,madison county,1207103348,16493026,466.065,6.367999999999999,30.966878,-95.93037199999999,madison,county
tx,0048315,1383940,marion county,986503662,102126641,380.89099999999996,39.431,32.798182000000004,-94.356853,marion,county
tx,0048317,1383941,martin county,2369894743,1931849,915.0219999999999,0.746,32.30983,-101.961836,martin,county
tx,0048319,1383942,mason county,2405589753,8833353,928.803,3.411,30.703228999999997,-99.237613,mason,county
tx,0048321,1383943,matagorda county,2849704446,1326675922,1100.277,512.232,28.774759999999997,-96.001532,matagorda,county
tx,0048323,1383944,maverick county,3313823054,31866607,1279.474,12.304,28.729786999999998,-100.316678,maverick,county
tx,0048325,1383948,medina county,3432663283,23762571,1325.359,9.175,29.353661,-99.111085,medina,county
tx,0048327,1383949,menard county,2336245915,613558,902.03,0.237,30.884365000000003,-99.85399,menard,county
tx,0048329,1383950,midland county,2331648833,4520750,900.255,1.745,31.870896000000002,-102.024326,midland,county
tx,0048331,1383951,milam county,2633655683,12720745,1016.86,4.912,30.791241999999997,-96.98439499999999,milam,county
tx,0048333,1383952,mills county,1937987410,3902624,748.2610000000001,1.507,31.494888,-98.594623,mills,county
tx,0048335,1383953,mitchell county,2359711636,12489784,911.09,4.822,32.304117,-100.924392,mitchell,county
tx,0048337,1383954,montague county,2411034702,19087287,930.9060000000001,7.37,33.678356,-97.725014,montague,county
tx,0048339,1383955,montgomery county,2698498541,90609972,1041.896,34.985,30.300611,-95.49471899999999,montgomery,county
tx,0048341,1383956,moore county,2330188757,25718180,899.691,9.93,35.835676,-101.890502,moore,county
tx,0048343,1383957,morris county,652637415,17393795,251.985,6.716,33.116465999999996,-94.73126500000001,morris,county
tx,0048345,1383958,motley county,2562949315,642795,989.56,0.248,34.057899,-100.793152,motley,county
tx,0048347,1383959,nacogdoches county,2451523984,89758917,946.539,34.656,31.620559999999998,-94.62025,nacogdoches,county
tx,0048349,1383960,navarro county,2614935908,197625977,1009.632,76.304,32.048448,-96.47690899999999,navarro,county
tx,0048351,1383961,newton county,2418212365,15672120,933.677,6.051,30.786718,-93.73925,newton,county
tx,0048353,1383962,nolan county,2362061401,5052652,911.997,1.9509999999999998,32.312338000000004,-100.41810799999999,nolan,county
tx,0048355,1383963,nueces county,2171223448,847212531,838.314,327.111,27.738737,-97.51866,nueces,county
tx,0048357,1383964,ochiltree county,2376792100,1331778,917.685,0.514,36.278744,-100.815864,ochiltree,county
tx,0048359,1383965,oldham county,3886363376,2338010,1500.533,0.903,35.401921,-102.59761999999999,oldham,county
tx,0048361,1383966,orange county,864487693,118489795,333.781,45.748999999999995,30.122322999999998,-93.8941,orange,county
tx,0048363,1383967,palo pinto county,2465126930,87327892,951.791,33.717,32.752204,-98.31796700000001,palo pinto,county
tx,0048365,1383968,panola county,2076521423,50644741,801.7489999999999,19.554000000000002,32.163978,-94.30515600000001,panola,county
tx,0048367,1383969,parker county,2339994942,17138771,903.477,6.617000000000001,32.777096,-97.80590500000001,parker,county
tx,0048369,1383970,parmer county,2281212377,11355752,880.7810000000001,4.3839999999999995,34.532163,-102.784853,parmer,county
tx,0048371,1383971,pecos county,12338323371,2532275,4763.853,0.978,30.770894000000002,-102.71986,pecos,county
tx,0048373,1383972,polk county,2737855951,136149575,1057.0919999999999,52.568000000000005,30.784553000000002,-94.837338,polk,county
tx,0048375,1383973,potter county,2352679660,35262253,908.375,13.615,35.398675,-101.893804,potter,county
tx,0048377,1383974,presidio county,9985028247,1773160,3855.241,0.685,30.005891,-104.261619,presidio,county
tx,0048379,1383975,rains county,594280564,76079984,229.453,29.375,32.87058,-95.79544,rains,county
tx,0048381,1383976,randall county,2360924170,28154779,911.558,10.870999999999999,34.962528999999996,-101.895547,randall,county
tx,0048383,1383977,reagan county,3044011970,1792716,1175.3,0.6920000000000001,31.375190999999997,-101.514395,reagan,county
tx,0048385,1383978,real county,1810772048,2346285,699.143,0.9059999999999999,29.830097,-99.812549,real,county
tx,0048387,1383979,red river county,2684724438,52207793,1036.578,20.158,33.619625,-95.048429,red river,county
tx,0048389,1383980,reeves county,6825586500,17396692,2635.3740000000003,6.7170000000000005,31.308365999999996,-103.71270600000001,reeves,county
tx,0048391,1383981,refugio county,1995524314,123702940,770.4760000000001,47.762,28.312715999999998,-97.161366,refugio,county
tx,0048393,1383982,roberts county,2393298484,346846,924.058,0.134,35.836216,-100.80755500000001,roberts,county
tx,0048395,1383983,robertson county,2216232353,25046240,855.692,9.67,31.025481,-96.51494100000001,robertson,county
tx,0048397,1383984,rockwall county,329201376,56080775,127.105,21.653000000000002,32.898677,-96.404402,rockwall,county
tx,0048399,1383985,runnels county,2721933918,15930085,1050.945,6.151,31.845112,-99.982715,runnels,county
tx,0048401,1383986,rusk county,2393244736,37217200,924.0369999999999,14.37,32.109423,-94.75638199999999,rusk,county
tx,0048403,1383987,sabine county,1272694544,220771184,491.39,85.24,31.3433,-93.851913,sabine,county
tx,0048405,1383988,san augustine county,1374395480,159612559,530.6569999999999,61.626999999999995,31.382448999999998,-94.16318000000001,san augustine,county
tx,0048407,1383989,san jacinto county,1474332235,151948261,569.243,58.668,30.574388,-95.163136,san jacinto,county
tx,0048409,1383990,san patricio county,1795990990,37577398,693.436,14.509,28.011794000000002,-97.517157,san patricio,county
tx,0048411,1383991,san saba county,2940486378,8072066,1135.328,3.117,31.155138,-98.819292,san saba,county
tx,0048413,1383992,schleicher county,3394564132,87401,1310.649,0.034,30.896233000000002,-100.52721600000001,schleicher,county
tx,0048415,1383993,scurry county,2345088411,5439884,905.444,2.1,32.744462,-100.913399,scurry,county
tx,0048417,1383994,shackelford county,2367989903,3268209,914.2860000000001,1.262,32.74382,-99.34700500000001,shackelford,county
tx,0048419,1383995,shelby county,2060553308,101094477,795.584,39.033,31.790136999999998,-94.142565,shelby,county
tx,0048421,1383996,sherman county,2390648266,428754,923.034,0.166,36.278593,-101.899265,sherman,county
tx,0048423,1383997,smith county,2386636134,73131217,921.485,28.236,32.375106,-95.268743,smith,county
tx,0048425,1383998,somervell county,482937100,14222749,186.463,5.4910000000000005,32.218071,-97.769217,somervell,county
tx,0048427,1383999,starr county,3168060433,15302229,1223.195,5.9079999999999995,26.530903000000002,-98.740235,starr,county
tx,0048429,1384000,stephens county,2322492655,64132913,896.7189999999999,24.761999999999997,32.736306,-98.836119,stephens,county
tx,0048431,1384001,sterling county,2391739045,167451,923.456,0.065,31.835774,-101.054911,sterling,county
tx,0048433,1384002,stonewall county,2373240699,10177391,916.313,3.93,33.17958,-100.253807,stonewall,county
tx,0048435,1384003,sutton county,3765524960,1277066,1453.8770000000002,0.493,30.51768,-100.50527,sutton,county
tx,0048437,1384004,swisher county,2305502706,27277988,890.16,10.532,34.526319,-101.743862,swisher,county
tx,0048439,1384005,tarrant county,2236745964,100212568,863.612,38.692,32.772119,-97.291224,tarrant,county
tx,0048441,1384006,taylor county,2371267533,9721167,915.552,3.753,32.297327,-99.890179,taylor,county
tx,0048443,1384007,terrell county,6107208798,105936,2358.007,0.040999999999999995,30.232343,-102.072513,terrell,county
tx,0048445,1384008,terry county,2302083285,5443852,888.8389999999999,2.102,33.171229,-102.33928399999999,terry,county
tx,0048447,1384009,throckmorton county,2363499415,7586189,912.552,2.929,33.170695,-99.20579599999999,throckmorton,county
tx,0048449,1384010,titus county,1051675990,50735385,406.05400000000003,19.589000000000002,33.214599,-94.96678299999999,titus,county
tx,0048451,1384011,tom green county,3941920460,48104950,1521.984,18.573,31.398843,-100.463821,tom green,county
tx,0048453,1384012,travis county,2565431773,84227645,990.5189999999999,32.52,30.239513,-97.69126999999999,travis,county
tx,0048455,1384013,trinity county,1796490616,52678059,693.6289999999999,20.339000000000002,31.096675,-95.151687,trinity,county
tx,0048457,1384014,tyler county,2394446027,28806215,924.5010000000001,11.122,30.769295,-94.375656,tyler,county
tx,0048459,1384015,upshur county,1509791525,24997418,582.934,9.652000000000001,32.735349,-94.94118399999999,upshur,county
tx,0048461,1384016,upton county,3215010633,464309,1241.323,0.179,31.353816,-102.041546,upton,county
tx,0048463,1384017,uvalde county,4019520918,17321957,1551.9460000000001,6.688,29.350308000000002,-99.768427,uvalde,county
tx,0048465,1384018,val verde county,8144863841,227711201,3144.75,87.92,29.875284999999998,-101.14332399999999,val verde,county
tx,0048467,1384019,van zandt county,2182212672,44165861,842.557,17.053,32.558787,-95.836906,van zandt,county
tx,0048469,1384020,victoria county,2284737040,17334129,882.1419999999999,6.693,28.79637,-96.971198,victoria,county
tx,0048471,1384021,walker county,2031020090,44865483,784.181,17.323,30.743163,-95.569825,walker,county
tx,0048473,1384022,waller county,1329535309,11622759,513.336,4.488,30.013578000000003,-95.982102,waller,county
tx,0048475,1384023,ward county,2164200435,624206,835.602,0.24100000000000002,31.513069,-103.105113,ward,county
tx,0048477,1384024,washington county,1564237320,46089367,603.955,17.795,30.215075,-96.41027199999999,washington,county
tx,0048479,1384025,webb county,8706200152,36536073,3361.4829999999997,14.107000000000001,27.760799,-99.340752,webb,county
